,yaw,pitch,roll
830,-1.41,-7.08,0.35
831,-1.41,-7.07,0.34
832,-1.41,-7.06,0.34
833,-1.39,-7.06,0.33
834,-1.35,-7.06,0.33
835,-1.28,-7.06,0.31
836,-1.21,-7.07,0.31
837,-1.17,-7.09,0.32
838,-1.19,-7.09,0.33
839,-1.21,-7.1,0.33
840,-1.2,-7.1,0.33
841,-1.2,-7.1,0.33
842,-1.22,-7.12,0.34
843,-1.23,-7.14,0.35
844,-1.15,-7.13,0.27
845,-1.16,-7.13,0.18
846,-1.15,-7.12,0.12
847,-1.17,-7.19,0.19
848,-1.07,-7.18,0.19
849,-1.06,-7.14,0.05
850,-1.19,-7.18,0.15
851,-1.22,-7.13,0.2
852,-1.21,-7.12,0.19
853,-1.18,-7.18,0.25
854,-1.23,-7.12,0.21
855,-1.34,-7.13,0.26
856,-1.3,-7.19,0.28
857,-1.32,-7.17,0.22
858,-1.26,-7.16,0.27
859,-1.22,-7.15,0.3
860,-1.23,-7.18,0.27
861,-1.29,-7.2,0.34
862,-1.22,-7.17,0.29
863,-1.22,-7.1,0.24
864,-1.26,-7.14,0.3
865,-1.23,-7.12,0.26
866,-1.24,-7.13,0.13
867,-1.24,-7.17,0.15
868,-1.29,-7.18,0.22
869,-1.32,-7.19,0.22
870,-1.33,-7.2,0.22
871,-1.37,-7.17,0.16
872,-1.39,-7.24,0.18
873,-1.36,-7.28,0.24
874,-1.35,-7.18,0.35
875,-1.34,-7.14,0.36
876,-1.28,-7.16,0.4
877,-1.23,-7.19,0.47
878,-1.2,-7.15,0.46
879,-1.23,-7.1,0.41
880,-1.26,-7.1,0.41
881,-1.24,-7.1,0.47
882,-1.25,-7.11,0.43
883,-1.33,-7.13,0.44
884,-1.34,-7.1,0.48
885,-1.24,-7.14,0.57
886,-1.27,-7.17,0.71
887,-1.37,-7.17,0.73
888,-1.49,-7.13,0.65
889,-1.55,-7.21,0.65
890,-1.56,-7.18,0.66
891,-1.44,-7.12,0.56
892,-1.37,-7.14,0.53
893,-1.29,-7.08,0.52
894,-1.25,-7.01,0.37
895,-1.25,-7.15,0.44
896,-1.17,-7.15,0.55
897,-1.17,-7.15,0.49
898,-1.25,-7.16,0.55
899,-1.25,-7.17,0.64
900,-1.27,-7.21,0.58
901,-1.23,-7.21,0.64
902,-1.18,-7.24,0.69
903,-1.2,-7.2,0.68
904,-1.18,-7.21,0.66
905,-1.23,-7.2,0.72
906,-1.14,-7.25,0.75
907,-1.2,-7.24,0.68
908,-1.22,-7.21,0.7
909,-1.13,-7.25,0.67
910,-1.19,-7.22,0.79
911,-1.19,-7.29,0.85
912,-1.27,-7.29,0.73
913,-1.29,-7.23,0.8
914,-1.15,-7.29,0.82
915,-1.24,-7.29,0.78
916,-1.34,-7.24,0.84
917,-1.25,-7.24,0.86
918,-1.17,-7.33,0.87
919,-1.17,-7.28,0.81
920,-1.22,-7.22,0.75
921,-1.29,-7.21,0.82
922,-1.32,-7.25,0.83
923,-1.38,-7.26,0.84
924,-1.36,-7.23,0.81
925,-1.29,-7.23,0.78
926,-1.18,-7.24,0.81
927,-1.03,-7.26,0.81
928,-0.88,-7.31,0.75
929,-0.89,-7.33,0.78
930,-1.02,-7.32,0.82
931,-1.21,-7.31,0.79
932,-1.41,-7.25,0.73
933,-1.51,-7.23,0.75
934,-1.39,-7.26,0.8
935,-1.21,-7.3,0.73
936,-1.06,-7.32,0.71
937,-0.82,-7.33,0.72
938,-0.57,-7.36,0.7
939,-0.32,-7.35,0.7
940,-0.02,-7.36,0.67
941,0.27,-7.37,0.63
942,0.56,-7.37,0.6
943,0.82,-7.37,0.56
944,1.06,-7.36,0.54
945,1.27,-7.36,0.51
946,1.44,-7.36,0.49
947,1.56,-7.37,0.47
948,1.63,-7.37,0.45
949,1.62,-7.37,0.45
950,1.59,-7.38,0.45
951,1.59,-7.38,0.45
952,1.6,-7.37,0.44
953,1.59,-7.37,0.43
954,1.58,-7.37,0.43
955,1.59,-7.37,0.42
956,1.61,-7.37,0.41
957,1.64,-7.37,0.4
958,1.72,-7.38,0.38
959,1.74,-7.38,0.37
960,1.76,-7.38,0.36
961,1.76,-7.38,0.36
962,1.75,-7.38,0.36
963,1.74,-7.39,0.37
964,1.74,-7.39,0.37
965,1.73,-7.39,0.38
966,1.73,-7.39,0.39
967,1.72,-7.39,0.4
968,1.72,-7.39,0.41
969,1.71,-7.39,0.43
970,1.71,-7.39,0.43
971,1.71,-7.4,0.45
972,1.71,-7.4,0.46
973,1.7,-7.4,0.46
974,1.7,-7.4,0.47
975,1.7,-7.41,0.47
976,1.7,-7.41,0.47
977,1.69,-7.41,0.48
978,1.69,-7.42,0.48
979,1.69,-7.42,0.48
980,1.68,-7.42,0.48
981,1.68,-7.42,0.48
982,1.68,-7.42,0.49
983,1.68,-7.42,0.49
984,1.67,-7.42,0.49
985,1.67,-7.42,0.49
986,1.66,-7.42,0.49
987,1.6,-7.46,0.49
988,1.62,-7.55,0.5
989,1.74,-7.62,0.55
990,1.87,-7.6,0.54
991,1.88,-7.63,0.51
992,1.79,-7.72,0.58
993,1.79,-7.66,0.56
994,1.72,-7.48,0.56
995,1.73,-7.51,0.6
996,1.75,-7.54,0.55
997,1.72,-7.41,0.55
998,1.63,-7.49,0.51
999,1.52,-7.42,0.55
1000,1.57,-7.5,0.63
1001,1.56,-7.57,0.58
1002,1.56,-7.57,0.58
1003,1.55,-7.6,0.65
1004,1.53,-7.57,0.66
1005,1.51,-7.55,0.73
1006,1.58,-7.53,0.69
1007,1.59,-7.52,0.7
1008,1.52,-7.48,0.68
1009,1.52,-7.44,0.59
1010,1.54,-7.39,0.55
1011,1.55,-7.39,0.53
1012,1.55,-7.41,0.47
1013,1.55,-7.43,0.51
1014,1.61,-7.43,0.63
1015,1.58,-7.41,0.7
1016,1.58,-7.44,0.67
1017,1.62,-7.59,0.73
1018,1.65,-7.64,0.81
1019,1.64,-7.71,0.9
1020,1.62,-7.72,0.89
1021,1.61,-7.74,0.89
1022,1.68,-7.73,0.82
1023,1.66,-7.68,0.69
1024,1.66,-7.6,0.61
1025,1.69,-7.52,0.5
1026,1.67,-7.53,0.51
1027,1.62,-7.45,0.51
1028,1.63,-7.32,0.45
1029,1.66,-7.18,0.39
1030,1.71,-7.09,0.37
1031,1.8,-7.12,0.39
1032,1.88,-7.2,0.5
1033,1.85,-7.15,0.49
1034,1.81,-7.18,0.32
1035,1.78,-7.26,0.4
1036,1.68,-7.27,0.49
1037,1.62,-7.31,0.48
1038,1.56,-7.34,0.44
1039,1.51,-7.31,0.5
1040,1.51,-7.32,0.47
1041,1.53,-7.33,0.38
1042,1.5,-7.29,0.44
1043,1.55,-7.26,0.48
1044,1.57,-7.34,0.58
1045,1.5,-7.32,0.49
1046,1.55,-7.37,0.51
1047,1.5,-7.58,0.48
1048,1.5,-7.62,0.45
1049,1.5,-7.76,0.61
1050,1.48,-7.77,0.56
1051,1.45,-7.82,0.67
1052,1.52,-7.79,0.62
1053,1.58,-7.75,0.54
1054,1.58,-7.81,0.63
1055,1.57,-7.73,0.48
1056,1.63,-7.6,0.48
1057,1.71,-7.57,0.59
1058,1.75,-7.57,0.37
1059,1.8,-7.54,0.33
1060,1.91,-7.58,0.41
1061,1.94,-7.66,0.49
1062,1.88,-7.78,0.49
1063,1.87,-7.81,0.45
1064,1.74,-7.81,0.42
1065,1.57,-7.8,0.4
1066,1.48,-7.82,0.51
1067,1.45,-7.84,0.59
1068,1.44,-7.82,0.5
1069,1.46,-7.73,0.4
1070,1.54,-7.66,0.4
1071,1.66,-7.57,0.49
1072,1.71,-7.54,0.45
1073,1.69,-7.55,0.44
1074,1.6,-7.73,0.42
1075,1.53,-7.72,0.3
1076,1.49,-7.7,0.33
1077,1.48,-7.73,0.36
1078,1.45,-7.75,0.35
1079,1.49,-7.75,0.37
1080,1.52,-7.76,0.41
1081,1.57,-7.75,0.46
1082,1.63,-7.74,0.48
1083,1.63,-7.75,0.48
1084,1.64,-7.76,0.48
1085,1.64,-7.78,0.49
1086,1.67,-7.79,0.49
1087,1.68,-7.8,0.48
1088,1.68,-7.8,0.47
1089,1.68,-7.79,0.46
1090,1.68,-7.78,0.44
1091,1.67,-7.77,0.42
1092,1.64,-7.76,0.4
1093,1.6,-7.75,0.37
1094,1.52,-7.73,0.36
1095,1.53,-7.73,0.36
1096,1.54,-7.74,0.36
1097,1.54,-7.74,0.36
1098,1.53,-7.75,0.36
1099,1.52,-7.75,0.37
1100,1.52,-7.76,0.37
1101,1.52,-7.76,0.37
1102,1.52,-7.76,0.37
1103,1.51,-7.76,0.38
1104,1.51,-7.76,0.38
1105,1.51,-7.76,0.38
1106,1.5,-7.76,0.38
1107,1.49,-7.76,0.38
1108,1.49,-7.76,0.38
1109,1.49,-7.76,0.38
1110,1.48,-7.76,0.39
1111,1.48,-7.76,0.39
1112,1.46,-7.76,0.4
1113,1.43,-7.77,0.42
1114,1.4,-7.77,0.43
1115,1.34,-7.77,0.45
1116,1.27,-7.77,0.46
1117,1.18,-7.77,0.48
1118,1.08,-7.77,0.5
1119,1.0,-7.76,0.52
1120,0.94,-7.76,0.53
1121,0.91,-7.77,0.54
1122,0.89,-7.77,0.55
1123,0.87,-7.78,0.56
1124,0.84,-7.79,0.57
1125,0.84,-7.85,0.54
1126,0.87,-7.84,0.54
1127,0.82,-7.83,0.56
1128,0.81,-7.85,0.56
1129,0.69,-7.77,0.72
1130,0.64,-7.7,0.52
1131,0.64,-7.7,0.52
1132,0.82,-7.7,0.59
1133,0.82,-7.7,0.59
1134,0.84,-7.75,0.57
1135,0.82,-7.68,0.5
1136,0.83,-7.76,0.36
1137,0.71,-7.77,0.54
1138,0.67,-7.76,0.45
1139,0.59,-7.86,0.52
1140,0.61,-7.88,0.52
1141,0.6,-7.91,0.51
1142,0.72,-7.75,0.53
1143,0.99,-7.8,0.48
1144,0.98,-7.77,0.51
1145,0.9,-7.72,0.43
1146,0.82,-7.75,0.5
1147,0.73,-7.77,0.48
1148,0.69,-7.73,0.43
1149,0.7,-7.76,0.41
1150,0.67,-7.81,0.45
1151,0.69,-7.75,0.43
1152,0.72,-7.72,0.43
1153,0.73,-7.75,0.38
1154,0.72,-7.77,0.3
1155,0.76,-7.81,0.29
1156,0.75,-7.83,0.29
1157,0.75,-7.82,0.35
1158,0.7,-7.8,0.41
1159,0.73,-7.8,0.35
1160,0.69,-7.75,0.37
1161,0.74,-7.74,0.33
1162,0.73,-7.75,0.32
1163,0.78,-7.77,0.4
1164,0.78,-7.72,0.5
1165,0.82,-7.76,0.57
1166,0.83,-7.79,0.55
1167,0.92,-7.79,0.5
1168,1.03,-7.82,0.53
1169,1.1,-7.87,0.61
1170,1.18,-7.83,0.58
1171,1.11,-7.86,0.48
1172,1.04,-7.91,0.46
1173,0.99,-7.89,0.52
1174,0.94,-7.84,0.54
1175,0.94,-7.93,0.52
1176,0.9,-7.87,0.51
1177,0.88,-7.85,0.49
1178,0.94,-7.94,0.45
1179,0.91,-7.87,0.44
1180,0.9,-7.87,0.42
1181,0.93,-7.9,0.41
1182,0.86,-7.92,0.38
1183,0.92,-7.91,0.42
1184,0.86,-7.95,0.47
1185,0.92,-7.91,0.47
1186,0.88,-7.98,0.43
1187,0.88,-7.94,0.48
1188,0.86,-7.95,0.53
1189,0.78,-7.92,0.6
1190,0.83,-7.91,0.56
1191,0.83,-8.0,0.56
1192,0.84,-7.97,0.6
1193,0.86,-7.96,0.54
1194,0.79,-7.99,0.46
1195,0.85,-7.91,0.53
1196,0.86,-7.94,0.48
1197,0.73,-7.99,0.47
1198,0.78,-7.89,0.57
1199,0.91,-7.94,0.48
1200,0.8,-7.99,0.52
1201,0.73,-7.96,0.56
1202,0.76,-7.93,0.55
1203,0.73,-7.96,0.49
1204,0.71,-7.95,0.46
1205,0.66,-7.98,0.51
1206,0.74,-7.96,0.51
1207,0.89,-7.92,0.47
1208,1.1,-7.92,0.46
1209,1.18,-7.92,0.41
1210,1.04,-7.92,0.41
1211,0.83,-7.93,0.48
1212,0.72,-7.94,0.51
1213,0.69,-7.92,0.48
1214,0.73,-7.93,0.46
1215,0.81,-7.94,0.46
1216,0.87,-7.92,0.46
1217,0.86,-7.96,0.45
1218,0.76,-7.98,0.48
1219,0.62,-7.98,0.51
1220,0.49,-7.97,0.53
1221,0.35,-7.97,0.53
1222,0.22,-7.96,0.55
1223,0.06,-7.96,0.56
1224,-0.13,-7.98,0.58
1225,-0.34,-7.97,0.59
1226,-0.58,-7.97,0.63
1227,-0.84,-7.96,0.66
1228,-1.1,-7.95,0.7
1229,-1.35,-7.94,0.75
1230,-1.53,-7.93,0.79
1231,-1.62,-7.92,0.81
1232,-1.64,-7.92,0.82
1233,-1.63,-7.92,0.82
1234,-1.61,-7.92,0.82
1235,-1.61,-7.92,0.82
1236,-1.62,-7.91,0.82
1237,-1.63,-7.91,0.83
1238,-1.63,-7.91,0.83
1239,-1.63,-7.91,0.83
1240,-1.65,-7.9,0.84
1241,-1.65,-7.9,0.84
1242,-1.66,-7.9,0.84
1243,-1.67,-7.9,0.85
1244,-1.67,-7.9,0.85
1245,-1.67,-7.9,0.85
1246,-1.68,-7.9,0.86
1247,-1.7,-7.9,0.87
1248,-1.72,-7.9,0.88
1249,-1.74,-7.9,0.88
1250,-1.78,-7.9,0.89
1251,-1.83,-7.9,0.9
1252,-1.86,-7.9,0.9
1253,-1.88,-7.91,0.91
1254,-1.9,-7.91,0.91
1255,-1.89,-7.91,0.91
1256,-1.89,-7.91,0.91
1257,-1.91,-7.91,0.91
1258,-1.91,-7.91,0.91
1259,-1.91,-7.91,0.91
1260,-1.91,-7.91,0.92
1261,-1.92,-7.91,0.92
1262,-1.92,-7.91,0.92
1263,-1.92,-7.91,0.92
1264,-1.93,-7.91,0.92
1265,-1.93,-7.91,0.93
1266,-1.94,-7.92,0.93
1267,-1.94,-7.92,0.93
1268,-1.95,-7.92,0.94
1269,-1.95,-7.93,0.94
1270,-1.96,-7.92,0.94
1271,-1.98,-7.85,0.92
1272,-2.03,-7.76,0.89
1273,-2.06,-7.76,0.91
1274,-2.02,-7.78,0.94
1275,-1.91,-7.77,0.94
1276,-1.86,-7.73,0.92
1277,-1.85,-7.73,0.9
1278,-1.89,-7.85,0.96
1279,-1.93,-7.92,0.91
1280,-2.0,-7.93,0.93
1281,-2.03,-8.03,1.05
1282,-1.97,-8.03,1.0
1283,-2.03,-7.93,0.98
1284,-2.03,-7.96,1.08
1285,-1.98,-7.92,1.02
1286,-2.06,-7.81,1.06
1287,-2.07,-7.77,1.06
1288,-2.01,-7.68,1.06
1289,-2.03,-7.63,1.01
1290,-1.99,-7.58,1.06
1291,-2.02,-7.54,1.01
1292,-2.04,-7.53,0.96
1293,-2.01,-7.51,1.07
1294,-2.04,-7.51,1.02
1295,-2.11,-7.54,1.0
1296,-2.08,-7.54,1.19
1297,-2.03,-7.47,1.22
1298,-2.05,-7.51,1.15
1299,-2.07,-7.59,1.16
1300,-2.02,-7.58,1.28
1301,-2.01,-7.48,1.24
1302,-2.06,-7.47,1.19
1303,-2.05,-7.42,1.2
1304,-2.04,-7.46,1.22
1305,-2.05,-7.47,1.26
1306,-2.02,-7.47,1.28
1307,-1.96,-7.46,1.28
1308,-1.98,-7.51,1.31
1309,-1.99,-7.53,1.32
1310,-1.98,-7.55,1.36
1311,-2.03,-7.6,1.41
1312,-2.07,-7.63,1.4
1313,-2.06,-7.68,1.4
1314,-2.01,-7.69,1.42
1315,-1.99,-7.71,1.36
1316,-2.0,-7.75,1.35
1317,-2.04,-7.76,1.33
1318,-2.07,-7.8,1.31
1319,-2.06,-7.74,1.29
1320,-2.0,-7.75,1.3
1321,-1.9,-7.78,1.34
1322,-1.93,-7.67,1.34
1323,-1.95,-7.68,1.3
1324,-1.91,-7.77,1.31
1325,-1.88,-7.69,1.29
1326,-1.94,-7.76,1.24
1327,-1.94,-7.71,1.32
1328,-1.88,-7.79,1.35
1329,-1.95,-7.84,1.38
1330,-1.99,-7.88,1.41
1331,-1.97,-7.91,1.38
1332,-1.98,-7.94,1.45
1333,-1.98,-7.97,1.5
1334,-1.94,-7.94,1.47
1335,-1.94,-7.94,1.47
1336,-1.94,-7.93,1.46
1337,-1.94,-7.93,1.46
1338,-1.94,-7.89,1.47
1339,-1.96,-7.9,1.49
1340,-1.92,-7.84,1.49
1341,-1.86,-7.92,1.44
1342,-1.95,-7.93,1.42
1343,-1.99,-7.87,1.4
1344,-1.95,-7.99,1.42
1345,-2.03,-8.03,1.44
1346,-2.04,-7.92,1.42
1347,-2.01,-7.91,1.38
1348,-1.96,-7.95,1.36
1349,-2.08,-7.94,1.43
1350,-2.01,-7.91,1.46
1351,-1.95,-7.86,1.46
1352,-1.99,-7.85,1.46
1353,-1.96,-7.91,1.39
1354,-2.01,-7.97,1.44
1355,-2.0,-7.99,1.49
1356,-1.95,-7.98,1.46
1357,-2.0,-7.98,1.45
1358,-2.02,-7.97,1.45
1359,-2.04,-7.99,1.42
1360,-2.1,-7.99,1.39
1361,-2.06,-7.98,1.45
1362,-2.03,-7.95,1.46
1363,-1.95,-7.93,1.42
1364,-1.88,-7.93,1.4
1365,-1.83,-7.94,1.41
1366,-1.85,-7.93,1.4
1367,-1.87,-7.92,1.38
1368,-1.88,-7.93,1.37
1369,-1.85,-7.91,1.35
1370,-1.8,-7.91,1.31
1371,-1.82,-7.94,1.31
1372,-1.89,-7.97,1.38
1373,-1.99,-7.97,1.44
1374,-2.08,-7.96,1.46
1375,-2.12,-7.97,1.47
1376,-2.17,-7.97,1.48
1377,-2.19,-7.95,1.49
1378,-2.17,-7.94,1.48
1379,-2.14,-7.94,1.46
1380,-2.06,-7.95,1.42
1381,-1.98,-7.96,1.37
1382,-1.94,-7.99,1.37
1383,-1.98,-8.01,1.4
1384,-2.04,-8.03,1.44
1385,-2.07,-8.05,1.46
1386,-2.06,-8.04,1.48
1387,-2.05,-8.04,1.48
1388,-2.05,-8.04,1.49
1389,-2.05,-8.03,1.5
1390,-2.05,-8.02,1.49
1391,-2.05,-8.01,1.49
1392,-2.06,-8.0,1.49
1393,-2.06,-7.98,1.49
1394,-2.06,-7.97,1.48
1395,-2.04,-7.97,1.47
1396,-1.99,-7.97,1.46
1397,-1.95,-7.97,1.45
1398,-1.98,-7.99,1.46
1399,-2.02,-8.0,1.48
1400,-2.04,-8.01,1.51
1401,-2.05,-8.02,1.51
1402,-2.06,-8.03,1.52
1403,-2.06,-8.03,1.52
1404,-2.07,-8.04,1.53
1405,-2.08,-8.04,1.54
1406,-2.08,-8.04,1.54
1407,-2.08,-8.04,1.54
1408,-2.09,-8.04,1.54
1409,-2.09,-8.04,1.54
1410,-2.09,-8.04,1.53
1411,-2.1,-8.04,1.53
1412,-2.1,-8.04,1.52
1413,-2.1,-8.03,1.51
1414,-2.1,-8.03,1.51
1415,-2.09,-8.02,1.5
1416,-2.09,-8.01,1.48
1417,-2.08,-8.01,1.48
1418,-2.06,-8.0,1.48
1419,-2.02,-8.0,1.5
1420,-2.03,-8.01,1.52
1421,-2.1,-8.02,1.52
1422,-2.08,-8.02,1.46
1423,-2.03,-8.03,1.36
1424,-1.97,-8.11,1.32
1425,-1.91,-8.13,1.33
1426,-1.9,-8.05,1.32
1427,-1.95,-8.11,1.22
1428,-1.93,-8.14,1.32
1429,-2.02,-8.03,1.38
1430,-2.05,-8.11,1.42
1431,-2.08,-8.02,1.35
1432,-2.17,-8.05,1.47
1433,-2.14,-8.06,1.47
1434,-2.18,-8.03,1.41
1435,-2.12,-8.05,1.42
1436,-2.17,-8.05,1.46
1437,-2.12,-8.09,1.41
1438,-2.1,-8.06,1.46
1439,-2.08,-8.07,1.41
1440,-2.11,-8.05,1.47
1441,-2.09,-8.02,1.48
1442,-2.14,-8.01,1.36
1443,-2.15,-8.04,1.45
1444,-2.15,-8.04,1.47
1445,-2.16,-8.05,1.36
1446,-2.2,-8.07,1.32
1447,-2.23,-8.09,1.38
1448,-2.2,-8.08,1.46
1449,-2.18,-8.09,1.44
1450,-2.18,-8.12,1.4
1451,-2.16,-8.13,1.37
1452,-2.15,-8.13,1.32
1453,-2.11,-8.12,1.33
1454,-2.04,-8.07,1.38
1455,-2.03,-8.04,1.33
1456,-2.03,-8.04,1.33
1457,-2.08,-8.04,1.42
1458,-2.12,-8.05,1.44
1459,-2.16,-8.07,1.59
1460,-2.14,-8.06,1.67
1461,-2.14,-8.06,1.67
1462,-2.13,-8.02,1.61
1463,-2.14,-8.06,1.71
1464,-2.26,-8.07,1.79
1465,-2.4,-7.97,1.74
1466,-2.4,-7.97,1.74
1467,-2.35,-8.06,1.67
1468,-2.3,-7.91,1.69
1469,-2.25,-7.96,1.61
1470,-2.23,-8.05,1.61
1471,-2.17,-7.97,1.68
1472,-2.08,-7.97,1.66
1473,-2.12,-8.07,1.66
1474,-2.15,-7.97,1.68
1475,-2.12,-8.11,1.69
1476,-2.15,-8.02,1.77
1477,-2.12,-8.12,1.8
1478,-2.12,-8.12,1.8
1479,-2.1,-8.14,1.87
1480,-2.12,-8.09,1.86
1481,-2.12,-8.18,1.85
1482,-2.12,-8.09,1.82
1483,-2.06,-8.16,1.83
1484,-2.02,-8.08,1.8
1485,-2.09,-8.1,1.91
1486,-2.05,-8.07,1.81
1487,-2.09,-8.19,1.93
1488,-2.04,-8.11,1.86
1489,-2.18,-8.09,1.86
1490,-2.08,-8.22,1.97
1491,-2.02,-8.13,1.86
1492,-2.24,-8.03,1.85
1493,-2.17,-8.1,1.98
1494,-1.98,-8.18,1.89
1495,-2.01,-8.07,1.76
1496,-2.02,-8.04,1.88
1497,-1.97,-8.09,1.94
1498,-1.9,-8.14,1.94
1499,-1.77,-8.18,1.93
1500,-1.88,-8.16,1.87
1501,-2.16,-8.1,1.85
1502,-2.28,-8.09,1.92
1503,-2.27,-8.14,1.96
1504,-2.16,-8.24,1.93
1505,-2.11,-8.24,1.94
1506,-2.15,-8.15,1.91
1507,-2.34,-8.08,2.02
1508,-2.21,-8.09,2.05
1509,-2.13,-8.12,2.06
1510,-2.0,-8.22,2.03
1511,-1.83,-8.24,1.98
1512,-1.58,-8.25,1.94
1513,-1.26,-8.27,1.9
1514,-0.97,-8.27,1.85
1515,-0.69,-8.25,1.81
1516,-0.45,-8.25,1.76
1517,-0.24,-8.25,1.72
1518,-0.1,-8.25,1.69
1519,-0.06,-8.25,1.67
1520,-0.09,-8.26,1.67
1521,-0.13,-8.27,1.67
1522,-0.15,-8.28,1.68
1523,-0.13,-8.29,1.67
1524,-0.11,-8.28,1.66
1525,-0.1,-8.27,1.65
1526,-0.11,-8.27,1.64
1527,-0.12,-8.26,1.64
1528,-0.13,-8.26,1.64
1529,-0.16,-8.28,1.66
1530,-0.22,-8.29,1.7
1531,-0.28,-8.31,1.72
1532,-0.28,-8.32,1.74
1533,-0.27,-8.32,1.74
1534,-0.27,-8.33,1.74
1535,-0.27,-8.33,1.74
1536,-0.27,-8.33,1.74
1537,-0.27,-8.33,1.74
1538,-0.28,-8.33,1.75
1539,-0.28,-8.33,1.75
1540,-0.29,-8.33,1.76
1541,-0.29,-8.33,1.77
1542,-0.3,-8.33,1.77
1543,-0.3,-8.33,1.77
1544,-0.31,-8.32,1.77
1545,-0.31,-8.32,1.77
1546,-0.33,-8.31,1.76
1547,-0.37,-8.3,1.74
1548,-0.44,-8.28,1.73
1549,-0.47,-8.28,1.74
1550,-0.48,-8.28,1.75
1551,-0.48,-8.29,1.75
1552,-0.49,-8.29,1.76
1553,-0.49,-8.3,1.77
1554,-0.5,-8.3,1.77
1555,-0.5,-8.3,1.77
1556,-0.5,-8.31,1.78
1557,-0.51,-8.31,1.78
1558,-0.51,-8.31,1.79
1559,-0.51,-8.31,1.79
1560,-0.52,-8.31,1.79
1561,-0.55,-8.35,1.8
1562,-0.53,-8.44,1.81
1563,-0.52,-8.51,1.87
1564,-0.55,-8.51,1.93
1565,-0.59,-8.48,1.89
1566,-0.68,-8.54,1.92
1567,-0.72,-8.51,2.03
1568,-0.52,-8.47,1.94
1569,-0.51,-8.42,1.88
1570,-0.56,-8.4,2.0
1571,-0.53,-8.36,1.92
1572,-0.62,-8.34,1.85
1573,-0.58,-8.39,2.02
1574,-0.48,-8.39,1.96
1575,-0.67,-8.42,1.9
1576,-0.55,-8.45,2.03
1577,-0.43,-8.51,2.02
1578,-0.54,-8.51,2.0
1579,-0.53,-8.48,1.97
1580,-0.48,-8.47,2.04
1581,-0.53,-8.43,2.14
1582,-0.54,-8.35,1.99
1583,-0.51,-8.34,1.99
1584,-0.52,-8.32,1.89
1585,-0.57,-8.31,1.88
1586,-0.54,-8.32,1.95
1587,-0.56,-8.34,1.93
1588,-0.59,-8.28,1.91
1589,-0.61,-8.33,1.99
1590,-0.54,-8.42,2.16
1591,-0.55,-8.46,2.25
1592,-0.58,-8.49,2.2
1593,-0.61,-8.53,2.15
1594,-0.59,-8.53,2.1
1595,-0.54,-8.52,2.07
1596,-0.54,-8.49,2.04
1597,-0.54,-8.48,1.92
1598,-0.56,-8.4,1.84
1599,-0.52,-8.41,1.84
1600,-0.52,-8.41,1.85
1601,-0.55,-8.33,1.82
1602,-0.52,-8.26,1.85
1603,-0.5,-8.15,1.87
1604,-0.47,-8.03,1.81
1605,-0.46,-7.98,1.72
1606,-0.42,-8.02,1.68
1607,-0.39,-7.98,1.62
1608,-0.39,-8.03,1.7
1609,-0.47,-8.11,1.7
1610,-0.53,-8.12,1.71
1611,-0.58,-8.13,1.66
1612,-0.59,-8.26,1.73
1613,-0.64,-8.24,1.73
1614,-0.66,-8.17,1.6
1615,-0.67,-8.27,1.72
1616,-0.62,-8.3,1.68
1617,-0.61,-8.26,1.72
1618,-0.62,-8.18,1.68
1619,-0.6,-8.26,1.71
1620,-0.6,-8.26,1.71
1621,-0.63,-8.31,1.68
1622,-0.63,-8.31,1.68
1623,-0.68,-8.46,1.76
1624,-0.65,-8.62,1.76
1625,-0.63,-8.59,1.77
1626,-0.63,-8.69,1.84
1627,-0.6,-8.75,1.9
1628,-0.63,-8.63,1.83
1629,-0.62,-8.72,1.79
1630,-0.61,-8.56,1.81
1631,-0.56,-8.48,1.76
1632,-0.47,-8.56,1.73
1633,-0.5,-8.48,1.75
1634,-0.54,-8.39,1.67
1635,-0.48,-8.44,1.64
1636,-0.49,-8.53,1.68
1637,-0.51,-8.62,1.68
1638,-0.5,-8.6,1.68
1639,-0.54,-8.6,1.67
1640,-0.63,-8.62,1.69
1641,-0.67,-8.67,1.72
1642,-0.69,-8.73,1.73
1643,-0.72,-8.7,1.75
1644,-0.75,-8.59,1.68
1645,-0.69,-8.52,1.65
1646,-0.63,-8.54,1.65
1647,-0.6,-8.54,1.64
1648,-0.56,-8.5,1.63
1649,-0.53,-8.48,1.65
1650,-0.57,-8.6,1.65
1651,-0.61,-8.57,1.6
1652,-0.59,-8.56,1.61
1653,-0.56,-8.59,1.62
1654,-0.56,-8.59,1.62
1655,-0.56,-8.62,1.64
1656,-0.56,-8.64,1.65
1657,-0.56,-8.66,1.66
1658,-0.58,-8.67,1.67
1659,-0.59,-8.68,1.68
1660,-0.63,-8.68,1.7
1661,-0.65,-8.68,1.71
1662,-0.66,-8.67,1.71
1663,-0.66,-8.67,1.72
1664,-0.67,-8.66,1.73
1665,-0.67,-8.66,1.73
1666,-0.68,-8.65,1.74
1667,-0.68,-8.64,1.74
1668,-0.68,-8.63,1.75
1669,-0.68,-8.61,1.74
1670,-0.68,-8.6,1.71
1671,-0.7,-8.58,1.69
1672,-0.69,-8.57,1.69
1673,-0.67,-8.57,1.68
1674,-0.65,-8.57,1.68
1675,-0.65,-8.58,1.68
1676,-0.66,-8.58,1.68
1677,-0.66,-8.58,1.69
1678,-0.66,-8.59,1.69
